customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
4667-OHGKG;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;193;193;Yes
1998-VHJHK;Female;No;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1915;50135;No
1707-HABPF;Female;Yes;No;No;46;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);913;412635;No
1660-HSOOQ;Male;No;No;No;1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;4965;4965;Yes
7253-UVNDW;Female;No;No;No;46;Yes;No;DSL;No;No;Yes;Yes;No;No;Two year;No;Credit card (automatic);5435;246015;Yes
0487-VVUVK;Male;No;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1915;4776;No
7228-OMTPN;Male;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;8845;37065;Yes
5063-IUOKK;Male;No;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;26575;No
4508-OEBEY;Male;No;Yes;No;31;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);755;242445;No
0027-KWYKW;Female;No;Yes;Yes;23;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8375;184995;No
2308-STERM;Female;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;194;6105;No
5982-XMDEX;Female;No;No;No;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);265;169855;No
6284-AHOOQ;Male;Yes;No;No;22;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);905;19106;Yes
6051-PTVNS;Female;No;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);1915;9981;No
2344-JMOGN;Male;No;Yes;No;9;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check;9485;8906;Yes
3799-ISUZQ;Male;No;Yes;Yes;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);6995;5295;Yes
2877-VDUER;Female;No;Yes;Yes;35;No;No phone service;DSL;No;No;No;Yes;Yes;No;One year;No;Mailed check;409;13836;No
9152-AMKAK;Male;No;No;No;6;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;8025;4934;No
1794-HBQTJ;Female;No;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);486;486;Yes
9432-VOFYX;Male;No;No;No;17;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;708;1207;No
8049-WJCLQ;Male;No;Yes;Yes;10;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;602;5635;No
6586-PSJOX;Male;No;No;Yes;15;Yes;No;DSL;No;No;Yes;Yes;No;No;One year;No;Credit card (automatic);552;86455;No
2460-FPSYH;Female;Yes;No;No;40;No;No phone service;DSL;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;558;210935;Yes
9705-ZJBCG;Female;No;Yes;Yes;13;Yes;No;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);5415;70105;No
4818-DRBQT;Male;No;Yes;No;29;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);8015;226525;Yes
1320-HTRDR;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;755;2206;Yes
6847-KJLTS;Female;Yes;Yes;No;58;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1004;57498;No
9670-BPNXF;Female;No;No;No;45;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);6255;279645;No
3913-FCUUW;Female;No;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic);7045;51657;No
3301-VKTGC;Male;No;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;One year;Yes;Bank transfer (automatic);855;56966;No
1493-AMTIE;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);202;202;Yes
9555-SAHUZ;Female;No;Yes;Yes;38;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;545;207605;No
0816-TSPHQ;Male;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2075;442;No
9932-WBWIK;Male;No;No;No;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2035;21525;No
4619-EVPHY;Female;Yes;Yes;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);91;18595;No
5286-YHCVC;Male;No;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);1048;74701;No
6424-ELEYH;Female;No;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);7475;2295;Yes
4391-RESHN;Male;No;No;No;23;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;10405;24701;Yes
9115-YQHGA;Male;No;No;No;40;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;511;20929;No
4462-CYWMH;Male;Yes;Yes;No;62;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);898;562955;No
8963-MQVYN;Female;No;No;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;2055;46985;No
2458-EOMRE;Female;No;No;No;11;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;No;Bank transfer (automatic);6405;73395;No
9334-GWGOW;Male;Yes;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7485;48525;No
6821-BUXUX;Female;No;No;No;13;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;9665;12445;Yes
5028-HTLJB;Male;Yes;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2005;2005;Yes
9801-GDWGV;Female;No;No;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10345;399445;Yes
6542-LWGXJ;Male;No;Yes;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25;7825;No
5567-GZKQY;Male;No;No;No;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);203;11315;No
1222-LRYKO;Male;No;No;Yes;6;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2635;18405;No
2320-JRSDE;Female;No;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;199;199;Yes
2087-QAREY;Female;No;Yes;No;22;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;547;117875;No
0601-WZHJF;Male;No;Yes;No;14;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;4635;6677;Yes
4423-JWZJN;Male;No;Yes;Yes;64;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;One year;No;Credit card (automatic);9025;562915;No
5143-WMWOG;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;1995;1995;Yes
6490-FGZAT;Male;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2065;1093;No
5393-RXQSZ;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;796;796;Yes
7452-FOLON;Male;No;No;Yes;39;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2545;95845;No
2320-TZRRH;Female;No;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;195;40315;No
0231-LXVAP;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;759;759;Yes
9444-JTXHZ;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;762;762;Yes
4942-VZZOM;Male;No;Yes;No;64;Yes;Yes;DSL;Yes;No;No;No;Yes;No;One year;Yes;Credit card (automatic);6615;43925;No
5510-BOIUJ;Male;No;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1925;1925;Yes
7502-BNYGS;Female;No;Yes;No;46;Yes;No;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);691;3168;No
4291-HYEBC;Female;Yes;Yes;Yes;28;No;No phone service;DSL;No;Yes;No;No;No;Yes;One year;Yes;Electronic check;391;10966;No
6147-CBCRA;Female;No;Yes;No;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2005;66945;No
6047-SUHPR;Male;No;Yes;Yes;39;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Electronic check;598;234385;No
4471-KXAUH;Female;No;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;843;35884;Yes
9752-ZNQUT;Female;No;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;486;486;No
7638-QVMVY;Female;No;No;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79;52295;Yes
1576-PFZIW;Male;Yes;Yes;No;70;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);10535;75119;No
5666-MBJPT;Male;No;No;No;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);251;1725;No
7312-XSBAT;Male;No;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;4975;4975;No
3096-GKWEB;Male;No;Yes;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9475;16919;No
2371-JQHZZ;Male;No;Yes;No;24;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93;224805;No
0674-GCDXG;Male;No;No;No;63;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);719;44792;No
1121-QSIVB;Female;No;No;Yes;44;Yes;Yes;DSL;No;Yes;No;No;Yes;Yes;One year;Yes;Mailed check;7755;34711;No
4396-KLSEH;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;1985;63;No
3244-DCJWY;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7025;7025;Yes
2824-MYYBN;Female;No;Yes;Yes;37;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9525;331415;No
0875-CABNR;Female;Yes;No;No;10;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);846;86555;Yes
6345-HOVES;Male;No;No;No;34;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);2505;8527;No
8318-LCNBW;Male;No;Yes;No;35;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;One year;No;Credit card (automatic);5315;19309;No
6469-QJKZW;Female;No;Yes;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;2015;914;No
0147-ESWWR;Female;Yes;Yes;No;39;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;10125;394915;No
1217-VASWC;Male;Yes;Yes;No;43;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);10055;4304;No
7812-FZHPE;Female;No;Yes;Yes;17;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;241;4099;Yes
6370-ZVHDV;Female;No;Yes;No;61;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);253;15549;No
5915-DGNVC;Female;No;Yes;No;49;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;One year;No;Electronic check;718;347205;No
6260-XLACS;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;197;1178;No
3566-CAAYU;Female;No;Yes;Yes;64;No;No phone service;DSL;No;Yes;Yes;Yes;No;Yes;Two year;No;Electronic check;4985;321035;No
4983-CCWMC;Male;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;696;2074;No
9103-CXVOK;Male;No;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;1975;1975;No
2896-TBNBE;Male;No;Yes;No;40;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;One year;No;Electronic check;808;313275;No
4797-AXPXK;Female;No;No;Yes;1;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;60;60;Yes
5229-PRWKT;Male;No;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8655;64965;Yes
6982-UQZLY;Female;Yes;Yes;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2085;2085;Yes
2522-WLNSF;Female;Yes;Yes;No;34;Yes;No;DSL;No;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);642;21063;No
3841-CONLJ;Female;No;Yes;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;35;35;No
5057-LCOUI;Female;No;No;No;39;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;5075;20114;Yes
0193-ESZXP;Female;Yes;Yes;No;58;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);1055;62055;Yes
4475-NVTLU;Male;No;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;192;9037;No
4369-HTUIF;Male;Yes;No;No;6;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);8515;5036;Yes
9386-LDCZR;Male;No;No;No;43;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);9065;38823;No
9585-KKMFD;Male;No;Yes;Yes;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20;8798;No
5399-ZIMKF;Male;No;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7465;38365;No
0336-KXKFK;Male;No;No;No;72;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);612;439025;No
5619-XZZKR;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1995;682;No
3948-FVVRP;Male;No;Yes;Yes;9;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;548;4528;No
5327-XOKKY;Male;Yes;Yes;No;72;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);7345;5329;No
0983-TATYJ;Female;No;Yes;No;33;Yes;No;DSL;No;No;No;Yes;No;No;One year;Yes;Mailed check;5145;17589;No
1813-JYWTO;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Two year;No;Bank transfer (automatic);8045;57376;No
0156-FVPTA;Male;No;Yes;No;22;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;542;11527;Yes
1984-FCOWB;Female;No;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;1095;767455;Yes
0654-HMSHN;Male;No;Yes;Yes;21;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;1044;215795;Yes
6719-OXYBR;Male;No;No;No;15;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;853;121985;No
3312-ZWLGF;Male;Yes;Yes;No;29;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;793;241455;No
6476-YHMGA;Female;No;Yes;Yes;15;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);765;11556;No
5287-QWLKY;Male;Yes;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1051;75481;Yes
0795-XCCTE;Male;Yes;No;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);254;180935;No
0168-XZKBB;Female;No;Yes;No;19;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8685;15644;No
3785-NRHYR;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1965;1965;No
5196-SGOAK;Female;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;757;757;Yes
4537-DKTAL;Female;No;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;4555;844;No
7072-MBHEV;Female;Yes;Yes;Yes;11;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);781;86485;No
5602-BVFMK;Female;No;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;193;22875;No
6297-NOOPG;Female;No;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1105;775205;No
1891-UAWWU;Female;Yes;Yes;No;20;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;908;1951;Yes
8204-TIFGJ;Female;No;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);203;4706;No
8050-DVOJX;Male;Yes;No;No;49;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);8135;40609;No
6108-OQZDQ;Female;No;Yes;Yes;4;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9795;3845;Yes
0363-QJVFX;Male;No;No;No;32;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10815;34329;Yes
8903-XEBGX;Male;No;No;Yes;2;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;553;10865;No
8169-SAEJD;Male;Yes;Yes;No;69;No;No phone service;DSL;Yes;Yes;No;No;Yes;Yes;Two year;No;Credit card (automatic);5655;395265;No
9840-DVNDC;Male;No;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);805;46305;Yes
1089-XZWHH;Female;No;Yes;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;197;49405;No
2325-WINES;Female;No;No;No;32;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);10405;341685;No
6064-ZATLR;Female;No;No;No;27;Yes;No;DSL;Yes;Yes;No;No;No;No;Two year;No;Bank transfer (automatic);5285;149865;No
3096-JRDSO;Female;Yes;Yes;No;27;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1043;286775;Yes
7824-PANSQ;Male;No;No;No;58;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);8065;480735;No
8042-JVNFH;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7135;7135;Yes
9648-BCHKM;Female;No;Yes;Yes;18;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2465;47135;No
2888-ADFAO;Female;No;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);213;10418;No
8707-HOEDG;Female;No;Yes;Yes;70;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1102;76898;No
3374-LXDEV;Female;No;No;No;13;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;894;113235;Yes
4072-IPYLT;Female;No;Yes;Yes;36;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);5105;1815;No
7167-PCEYD;Male;No;No;No;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;198;13113;No
4936-YPJNK;Female;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;199;19945;No
